age,gender,security_no,region_category,membership_category,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score,tenure_days
32,0,80Y00VC,1,5,0.0,2,2,2,24.0,38.88,41019.89,19.0,750.83,0,1,1,2,5,0,923
11,1,4ZHLYTJ,3,4,1.0,1,2,2,12.0,85.52,10636.13,5.0,730.02,0,1,0,1,7,0,1032
42,1,64DX0N9,0,3,1.0,0,3,1,22.0,1097.82189,27380.8,27.0,799.91,0,1,1,3,2,0,519
12,1,OGM3BJL,1,2,0.0,2,1,2,8.0,322.3,14310.09,11.0,559.2451349,1,0,0,1,2,1,354
45,1,Z8NLVWM,0,4,1.0,1,3,2,13.0,31.2,37295.99,25.0,1196.60075,0,1,0,1,7,0,1089
19,0,34U09OT,1,3,1.0,2,2,0,11.0,38.63,23832.38,16.0,697.62,0,1,1,2,2,0,1013
55,0,HLDJORJ,0,1,0.0,2,2,0,12.0,291.94,97643.81,5.0,713.99,1,1,0,1,8,0,937
16,0,283BT2B,0,5,0.0,2,1,2,13.0,343.13,32605.84,16.0,335.2620818,0,1,0,1,1,1,307
56,1,GWVAMR3,0,3,0.0,1,2,0,19.0,180.37,21460.83,27.0,240.158193,1,0,0,1,1,0,424
24,0,XEXJM7V,1,5,1.0,1,3,1,23.0,31.81,36494.51,24.0,622.69,0,1,0,1,1,1,507
24,0,O8C0RJU,1,3,0.0,2,2,1,12.0,31.86,21842.03,19.0,743.44,0,1,0,1,7,0,1082
53,1,0D75NLR,1,0,0.0,0,3,1,5.0,428.81,40698.54,9.0,600.39,0,1,1,3,3,1,786
12,0,YQM5749,1,2,0.0,0,3,2,17.0,97.85,31574.54,28.0,697.62,0,1,0,1,3,1,866
58,1,D9RGBNN,1,0,0.0,2,1,0,19.0,1223.769011,47756.12,15.0,631.09,1,0,0,1,0,1,1046
63,0,IZ5S9B4,2,4,1.0,0,2,1,15.0,1090.92,12483.66,2.0,705.75,1,1,1,3,5,0,198
62,1,VIEXSQI,1,1,0.0,1,2,1,13.0,402.05,20411.69,15.0,517.3513913,1,0,0,1,4,0,542
48,0,X3X272M,2,3,1.0,1,1,1,2.0,33.18,24394.24,16.0,1042.087064,0,1,1,0,2,0,849
60,1,Q6N9OQO,1,1,0.0,3,2,0,9.0,54.08,19078.81,17.0,752.88,1,0,1,2,3,0,1085
64,0,ZAIGYY6,0,0,1.0,1,0,0,9.0,0.0,36532.11,16.0,621.72,0,1,0,1,3,1,134
11,0,FOFKSWJ,3,0,0.0,1,2,0,5.0,106.24,47511.49,11.0,559.8,1,0,0,1,1,1,445
39,1,0EE8AUR,0,2,0.0,1,1,1,15.0,46.22,35937.37,6.0,697.62,1,0,0,1,7,1,1059
52,0,MVPVHC0,0,2,0.0,2,3,0,15.0,45.45,47218.23,29.0,632.14,0,1,0,1,7,1,477
54,0,NH8E90F,1,1,1.0,1,2,0,2.0,67.48,47619.23,10.0,754.69,0,1,0,1,5,0,415
12,1,QEGEKY2,1,5,1.0,0,2,2,2.0,226.47,27477.44,16.0,748.61,1,0,0,1,1,0,983
49,0,QNROU0L,3,1,1.0,0,2,0,9.0,714.55,10779.16,23.0,734.08,1,0,0,1,1,0,975
23,1,RI50KRT,1,4,0.0,2,1,2,16.0,125.89,77291.02,1.0,1085.770601,1,0,1,2,6,0,304
62,0,Q951RKD,2,2,1.0,0,2,1,17.0,112.9,20038.77,12.0,274.3235842,0,1,0,1,2,1,88
45,1,DEUIPM7,3,5,0.0,0,2,0,19.0,105.91,46063.59,6.0,761.41,1,0,1,0,7,0,109
17,0,79PGHF5,3,5,1.0,2,2,2,9.0,154.43,11333.18,18.0,740.91,1,0,0,1,7,0,749
22,1,U6NLZ8J,2,0,0.0,2,1,2,10.0,589.12,36545.91,12.0,680.88,1,0,1,4,1,1,1034
38,1,NTV8MPA,1,2,0.0,1,1,1,17.0,174.48,40594.31,16.0,615.71,0,1,1,3,0,1,312
28,1,PL95KDY,0,3,1.0,2,2,2,16.0,43.58,23397.98,8.0,759.48,1,0,0,1,1,0,160
39,0,LZRM07Q,0,5,0.0,0,1,0,9.0,32.91,11023.03,16.0,208.9039452,0,1,0,1,7,0,7
61,0,NRO2XPN,1,2,1.0,1,1,2,20.0,100.33,34614.42,15.0,642.93,0,1,1,3,0,1,339
64,1,X9FTAIP,1,1,0.0,1,1,1,11.0,449.03,33430.37,14.0,435.9525483,0,1,1,2,5,0,440
37,1,YYBYDH2,1,5,1.0,2,2,2,7.0,43.78,17353.48,21.0,282.3638793,1,0,0,1,1,1,489
48,1,W2VQNLG,3,2,0.0,0,1,2,13.0,188.21,7375.39,16.0,664.98,0,1,0,1,0,1,1076
54,1,Y05E2L6,1,4,1.0,1,2,0,10.0,32.13,35792.72,27.0,697.62,1,0,1,2,1,0,999
34,0,PQCBFXH,0,1,0.0,0,1,1,19.0,154.58,3612.98,24.0,697.62,1,0,1,2,1,0,566
50,0,DCNUISZ,1,5,1.0,1,3,0,11.0,145.59,13518.27,12.0,740.22,1,0,0,1,1,0,1094
20,0,L64C7SR,1,1,1.0,0,1,2,14.0,233.72,15596.42,14.0,780.92,1,0,0,1,3,0,1054
27,0,UR4QMPI,2,2,1.0,0,1,1,15.0,304.09,32189.63,7.0,549.41,0,1,1,0,7,1,898
14,0,GQX8TBS,1,2,0.0,0,3,2,14.0,163.99,27114.49,29.0,583.06,0,1,1,3,0,1,391
32,0,77O4EDB,3,2,1.0,0,0,0,8.0,255.4,13608.16,16.0,524.52,1,1,1,2,3,1,1090
55,0,PGZNTFI,0,2,0.0,0,1,2,12.0,488.0,20417.72,10.0,656.21,0,1,0,1,3,1,291
21,0,F8K7EN7,0,2,0.0,1,2,1,13.0,39.62,46139.37,16.0,673.05,1,0,0,1,1,1,965
12,1,QBAFDF0,1,2,1.0,1,1,2,17.0,110.59,12478.19,21.0,671.23,0,1,1,2,1,1,68
58,0,GOWBPNN,1,1,1.0,2,0,0,6.0,1600.12,15610.96,13.0,725.74,0,1,1,3,3,0,135
23,0,DMOR4O2,1,0,0.0,0,2,2,9.0,54.12,24610.29,10.0,653.38,0,1,1,3,1,1,937
55,0,XKALTPH,1,5,0.0,2,2,0,6.0,633.62,58077.98,7.0,796.0,1,1,1,3,8,0,593
26,1,UG6BJYB,3,5,1.0,0,1,2,9.0,55.29,12574.16,18.0,633.64,0,1,0,1,3,1,477
16,1,KBXFNYG,0,1,1.0,2,1,0,26.0,936.34,30998.94,29.0,778.24,1,1,1,4,0,0,360
17,1,8GD5YKQ,1,5,0.0,2,2,1,6.0,352.25,31444.17,10.0,668.44,1,1,1,2,7,1,709
11,1,O0NVW37,0,4,0.0,2,2,0,18.0,128.93,66961.7,19.0,765.97,0,1,0,1,5,0,955
44,1,QWFR1F0,0,1,1.0,0,2,0,20.0,38.56,16717.72,28.0,550.1900866,1,0,1,3,3,0,18
16,0,6GPTGHP,1,1,0.0,0,1,0,7.0,220.07,45054.8,12.0,623.93,1,1,0,1,7,1,721
30,0,N7UVJCM,0,2,1.0,1,3,2,21.0,31.66,5643.14,11.0,711.22,0,1,0,1,7,0,177
17,0,AEJYFYL,1,5,1.0,0,1,1,9.0,1053.12,15799.78,28.0,945.4319714,1,1,1,2,2,0,543
35,1,ORIWFX9,0,1,1.0,1,0,1,11.0,263.58,34046.4,9.0,649.88,1,0,0,1,1,1,54
62,1,D56M3E5,0,0,1.0,2,1,1,12.0,282.88,40612.89,28.0,697.62,0,1,1,2,0,1,153
25,1,2M6JVJH,1,0,0.0,0,1,2,14.0,142.87,43660.25,29.0,580.25,0,1,1,0,1,1,67
22,0,M1KKYP4,3,5,1.0,2,2,1,12.0,0.0,47001.28,8.0,697.62,1,0,0,1,1,0,933
58,0,9RLQNSH,1,0,0.0,0,3,1,15.0,120.5,4165.97,17.0,694.31,1,0,0,1,2,1,546
62,0,338X9DU,1,0,0.0,0,1,1,20.0,103.42,36445.77,16.0,663.11,1,0,0,1,2,1,108
41,1,IQMO2K1,1,1,0.0,2,2,2,7.0,248.72,33879.22,26.0,713.39,0,1,1,3,1,1,1025
48,1,NGARRGW,1,4,1.0,1,1,0,13.0,58.73,39995.8,28.0,708.74,0,1,0,1,1,0,1016
41,1,Q80YIPV,0,3,0.0,1,2,1,10.0,129.09,25893.09,19.0,732.65,1,0,1,2,2,0,104
38,1,HLOAGZN,3,0,0.0,1,2,2,2.0,392.09,13706.85,7.0,1176.200422,1,0,0,1,1,1,636
21,1,YEQQD8L,1,3,0.0,0,2,1,9.0,164.87,49628.7,15.0,188.1924469,1,0,0,1,7,0,833
62,1,QGBT460,3,0,1.0,1,2,0,3.0,280.47,25452.4,18.0,697.62,0,1,0,1,2,1,334
40,0,0TTVF88,0,0,1.0,0,2,1,12.0,126.63,44732.67,20.0,697.62,1,0,0,1,2,1,861
48,1,D0U8LVD,3,1,0.0,1,1,0,15.0,850.5036092,17373.46,13.0,657.12,0,1,1,3,1,1,75
38,1,NZIC7MG,2,2,0.0,2,1,1,11.0,376.93,31089.9,25.0,1071.824763,1,0,1,2,0,1,817
12,0,USG1LRO,0,2,1.0,2,0,0,13.0,619.2,44015.54,9.0,826.4263584,1,1,0,1,2,1,480
34,0,2363Q5M,1,5,0.0,1,1,1,5.0,165.92,46167.97,23.0,661.83,0,1,0,1,0,1,580
59,1,GKQZ8GZ,3,1,0.0,1,1,0,15.0,202.73,23566.49,3.0,697.62,0,1,0,1,6,0,13
43,1,BX6A38K,0,0,1.0,0,3,1,13.0,641.9,11203.68,16.0,614.1,0,1,0,1,3,1,233
15,1,XBODOGY,1,5,1.0,1,2,1,14.0,766.04,44858.07,18.0,689.99,1,1,0,1,1,1,620
23,1,CDCNVB2,3,5,0.0,1,1,2,23.0,1000.987122,45893.91,14.0,633.41,1,0,1,4,0,1,956
55,1,33IA08M,1,4,1.0,2,2,1,7.0,792.59,44496.31,19.0,741.71,1,0,0,1,7,0,101
59,0,OOVLXOQ,1,4,1.0,1,1,2,12.0,629.37,23602.1,11.0,742.41,1,1,0,1,3,0,876
50,1,XE5HS3F,1,2,1.0,1,2,0,22.0,56.28,6124.94,15.0,561.78,0,1,0,1,3,1,997
48,0,WK5FO8X,0,0,1.0,0,2,1,20.0,200.46,40236.57,21.0,647.61,1,0,0,1,0,1,508
23,0,20FMCRX,0,2,1.0,2,2,1,16.0,1262.444589,12163.94,11.0,677.29,1,0,0,1,1,1,1054
55,1,MM0UCBB,1,2,0.0,2,2,1,14.0,299.27,7015.77,20.0,697.62,0,1,1,2,2,1,165
33,1,TOA1V9G,0,3,0.0,1,2,1,20.0,260.92,70639.99,0.0,760.54,0,1,0,1,8,0,660
49,1,P3J1T89,1,2,1.0,2,2,2,15.0,30.58,38036.67,29.0,636.43,1,0,1,2,7,1,769
55,1,NBKMU9M,1,5,0.0,2,3,1,16.0,34.61,45824.46,12.0,697.62,1,0,1,0,0,1,94
56,0,LTU84Z8,2,2,1.0,2,2,0,11.0,177.42,6280.96,20.0,578.69,1,0,1,0,0,1,14
32,0,QK6FF63,0,2,1.0,1,1,2,15.0,33.77,32673.05,21.0,529.02,0,1,0,1,0,1,673
52,1,ZGMUIIB,2,1,0.0,2,1,2,15.0,33.5,50085.74,4.0,1242.200999,0,1,0,1,6,0,597
16,1,LUOQ29J,1,2,1.0,0,2,2,8.0,62.53,23123.43,22.0,524.34,1,0,0,1,7,1,366
48,0,04HL3DY,2,0,1.0,0,2,1,15.0,583.96,38477.8,13.0,608.37,1,0,0,1,0,1,770
61,1,EWKOKT8,0,3,0.0,1,2,1,9.0,315.37,28202.86,19.0,778.62,1,0,0,1,3,0,167
33,0,TKBQI3G,1,0,1.0,2,2,2,14.0,146.24,2203.18,15.0,301.5444844,0,1,1,3,0,1,544
22,1,LGTEN2N,0,2,1.0,1,1,2,20.0,103.51,21574.0,5.0,414.2461508,0,1,1,3,2,1,418
15,1,AJIO3HH,0,0,0.0,2,2,2,19.0,0.0,1808.39,22.0,697.62,1,0,0,1,0,1,967
10,0,OQA685G,2,5,0.0,2,3,0,12.0,142.34,38249.21,23.0,1078.760958,1,0,1,4,0,1,684
50,1,BS5TEBS,2,3,1.0,1,0,0,4.0,0.0,9508.56,20.0,165.4194561,1,0,1,0,0,0,668
12,1,V9UQEYQ,0,2,1.0,0,1,1,14.0,86.25,31792.97,9.0,1098.600851,0,1,1,0,7,1,608
10,1,W4JI31Q,1,4,1.0,1,2,1,13.0,78.93,49093.95,28.0,791.99,1,0,0,1,7,0,840
12,1,L30J789,1,2,0.0,0,1,0,8.0,122.17,12440.72,5.0,677.35,0,1,1,0,3,1,256
45,0,BJ3F5CH,1,2,1.0,2,2,2,6.0,1482.53,13626.01,23.0,555.38,1,1,0,1,0,1,164
14,0,GXMBJ1A,1,2,1.0,2,1,2,1.0,385.72,18512.96,16.0,557.61,1,1,1,2,0,1,702
40,0,0BGG2FZ,1,0,1.0,2,2,2,14.0,91.7,23406.99,16.0,668.48,0,1,1,2,7,0,14
25,1,W3NSYTC,0,3,1.0,0,2,2,24.0,31.84,11412.83,53.5713734,703.86,1,0,1,3,3,0,60
20,0,DPBJ9LG,3,1,1.0,0,2,0,12.0,30.36,46548.07,15.0,723.0,0,1,1,4,1,0,1094
37,0,7J3POQ0,0,0,1.0,2,2,1,13.0,32.62,47228.58,12.0,697.62,0,1,1,2,0,1,175
13,1,DD3Q6FB,0,5,0.0,1,1,2,4.0,150.97,85750.12,6.0,785.69,1,0,0,1,5,0,650
33,0,IZ6YPZD,1,5,1.0,1,1,0,13.0,94.2,56741.77,11.0,710.79,0,1,0,1,6,0,859
47,0,72FNQEU,1,4,0.0,2,2,1,2.0,163.43,5843.93,5.0,754.32,0,1,1,0,7,0,478
34,1,WQT3TB3,1,2,0.0,0,2,1,16.0,296.05,9945.0,16.0,638.91,0,1,0,1,7,1,140
60,1,JVZWW7F,0,3,0.0,1,3,2,8.0,95.89,27327.38,15.0,754.13,0,1,1,4,2,0,147
10,0,BQNNOW0,3,2,1.0,2,2,2,13.0,134.41,34007.44,12.0,420.2522345,0,1,1,2,2,1,420
44,1,K86BRHQ,1,4,0.0,2,2,0,21.0,34.97,14545.9,8.0,360.5824643,1,0,1,4,3,0,525
17,1,HQ77Y5F,2,5,0.0,0,1,2,3.0,349.92,25966.98,9.0,659.95,1,0,0,1,1,1,538
38,0,TEEC4CC,3,0,0.0,2,1,0,6.0,176.66,29048.04,21.0,0.0,1,0,1,0,2,1,1055
33,1,H1HTE6N,3,3,1.0,0,1,1,20.0,42.03,33959.9,8.0,831.1,0,1,1,4,4,0,297
16,0,T4Z6TNW,0,5,1.0,2,2,1,13.0,47.22,15403.3,19.0,672.15,0,1,0,1,3,1,240
50,1,UR8I03I,2,5,0.0,2,1,0,10.0,446.49,21585.94,16.0,697.62,1,1,0,1,1,0,401
52,0,MW7AZ09,0,0,1.0,0,2,2,9.0,502.02,28024.35,8.0,1161.057661,0,1,1,2,2,1,34
36,1,GP5UD43,0,1,0.0,1,1,1,5.0,261.9,41808.02,16.0,697.62,1,0,1,2,1,0,249
38,0,APJDTRE,3,2,1.0,2,2,2,13.0,105.74,25686.23,16.0,622.96,1,0,1,4,1,1,439
54,0,ZSTLZ2E,0,4,1.0,2,3,2,23.0,59.08,36440.91,15.0,1638.27558,1,0,0,1,1,0,651
18,0,3KJBJZ7,1,2,1.0,2,2,1,17.0,200.63,21330.47,22.0,661.3,0,1,0,1,0,1,527
27,1,4CY7E4N,0,3,0.0,0,1,2,10.0,206.96,44254.12,12.0,697.62,1,1,0,1,4,0,979
38,0,34FU846,2,0,0.0,1,1,1,17.0,162.46,3929.57,5.0,697.62,1,0,1,2,0,1,891
59,1,UBDOE5W,1,4,0.0,1,1,0,14.0,1431.646546,56989.08,7.0,727.58,1,0,1,4,8,0,384
51,0,O939G11,0,3,1.0,2,3,2,8.0,32.25,8879.1,24.0,796.24,1,0,1,0,7,0,723
14,0,AWONHJ4,3,1,1.0,0,3,2,13.0,104.42,6656.53,5.0,743.13,1,0,0,1,7,0,309
62,0,IKQ7RTU,3,4,0.0,0,2,2,21.0,144.85,12962.42,26.0,761.04,0,1,1,3,7,0,793
47,0,UQIC4GK,0,4,0.0,2,1,2,18.0,33.57,5110.81,29.0,697.62,1,0,1,2,1,0,605
18,1,5RETX99,1,1,0.0,2,1,0,21.0,260.08,15097.46,11.0,773.63,1,0,0,1,2,0,868
64,0,E3SL0KU,2,1,0.0,1,2,2,13.0,80.09,32437.84,9.0,697.62,0,1,1,3,1,1,1064
56,0,MQ4E3GZ,0,4,0.0,2,1,0,13.0,0.0,2042.49,21.0,697.62,1,0,1,2,0,0,1089
52,1,8BIS3LY,3,5,0.0,0,1,0,16.0,401.93,60639.1,11.0,797.27,0,1,1,2,5,0,1057
49,1,MFEOCSL,0,2,0.0,1,2,1,9.0,76.11,28870.14,28.0,683.65,1,0,1,0,2,1,238
15,1,J5J3ZH7,3,2,1.0,2,1,2,15.0,81.06,6382.96,24.0,608.84,1,0,0,1,7,1,276
41,0,8LKPORX,1,3,0.0,1,2,1,10.0,1110.189531,49615.92,24.0,786.64,1,0,1,2,1,0,1031
25,0,7L3N4HW,1,2,0.0,2,2,1,8.0,305.27,28019.96,7.0,608.54,1,0,0,1,2,1,741
36,0,PI814PZ,0,1,1.0,2,2,0,24.0,563.3,38221.0,10.0,1296.669481,0,1,1,2,1,0,189
16,0,F3MXJED,2,2,0.0,0,0,0,7.0,237.14,5061.41,10.0,989.9731931,1,1,0,1,3,1,11
30,1,3T5RRXV,1,5,1.0,1,2,2,2.0,58.85,46895.72,16.0,792.09,0,1,1,4,7,0,379
48,1,KVXUBQO,3,1,1.0,0,1,0,14.0,31.26,48481.64,17.0,717.55,0,1,0,1,0,1,21
29,1,ML1VCLE,1,0,1.0,1,1,0,6.0,274.91,43598.7,5.0,697.62,0,1,1,4,1,1,168
30,0,DPQD37D,3,1,0.0,1,1,0,16.0,1299.679599,22290.86,28.0,638.96,0,1,1,2,2,1,743
49,1,DCICECJ,0,2,1.0,0,2,0,13.0,150.91,17129.53,15.0,639.82,0,1,1,0,2,1,347
13,0,1B435GD,1,1,0.0,2,1,2,9.0,271.76,26424.38,14.0,756.13,1,1,0,1,2,0,967
56,1,FPG1LBU,2,3,0.0,2,0,0,3.0,733.67,14436.07,6.0,297.403945,1,1,1,2,5,0,947
36,1,LGBR8DV,1,3,1.0,1,3,2,13.0,1221.822286,86842.83,13.0,710.92,1,1,0,1,6,0,652
34,1,OWDWYEA,3,4,0.0,0,0,2,2.0,949.86,33079.95,25.0,419.1161383,1,1,0,1,2,0,410
23,0,LL9WRG9,0,2,0.0,2,2,0,4.0,215.75,33862.45,16.0,206.027629,0,1,1,3,7,1,1005
36,0,7QQDW9I,1,2,0.0,0,3,1,15.0,479.45,25392.94,11.0,587.23,1,0,0,1,0,1,392
20,1,FKD52UE,0,3,0.0,1,1,1,2.0,352.61,1816.1,5.0,733.6,0,1,0,1,3,0,421
35,0,9BJLEMK,0,0,0.0,1,3,1,13.0,86.27,37451.91,23.0,676.89,0,1,1,2,1,1,895
29,1,62JGFV8,0,0,0.0,2,1,2,19.0,43.5,14431.86,27.0,686.86,1,0,0,1,1,1,165
38,0,Z3OEL8F,0,2,1.0,1,3,1,11.0,552.61,20308.23,28.0,615.9,1,0,1,4,2,1,86
46,1,OHGN6CD,1,1,0.0,2,2,1,20.0,393.41,15462.29,8.0,747.11,0,1,1,0,0,0,1089
60,0,P169L14,0,5,0.0,1,2,0,5.0,95.02,11757.89,6.0,750.89,1,0,0,1,7,0,398
61,0,VABORTJ,0,4,1.0,1,1,2,25.0,50.63,97688.49,17.0,292.5686807,1,0,1,2,6,0,522
56,0,YKVADVN,1,1,1.0,1,1,2,12.0,34.08,34687.38,15.0,717.96,0,1,0,1,6,0,455
41,1,ZMSJPAY,0,0,0.0,2,2,1,16.0,34.82,33188.16,27.0,367.6930211,0,1,1,3,1,1,433
59,1,QJBHPD3,1,4,0.0,0,0,0,16.0,1336.2697,36326.75,16.0,788.99,0,1,0,1,3,0,777
29,0,9KFLYZB,1,4,0.0,0,2,0,6.0,201.06,8436.67,6.0,1071.243322,1,0,1,2,4,0,250
28,1,PQZTYSQ,0,5,1.0,1,0,0,16.0,348.67,38427.15,29.0,700.81,1,0,1,4,3,0,438
56,0,Q0LQ2P9,1,0,0.0,0,1,2,14.0,42.78,43391.4,28.0,436.0883338,1,0,1,3,1,1,862
43,0,WU58Y9L,1,1,0.0,0,1,1,21.0,33.37,36894.82,18.0,701.81,0,1,0,1,1,0,726
28,0,O5A04SI,3,5,0.0,1,0,2,20.0,222.09,19368.12,45.3190613,629.83,1,0,1,0,1,1,226
16,0,JDFE61J,3,5,0.0,1,3,0,9.0,88.82,5497.89,12.0,697.62,1,0,1,3,2,0,588
60,0,WELBZTU,1,2,1.0,0,1,1,16.0,101.56,5132.55,16.0,621.96,0,1,1,4,2,1,955
35,0,L1YFUWS,0,2,0.0,2,2,0,9.0,37.59,28432.23,29.0,631.14,0,1,1,4,2,1,948
24,1,TH83WHQ,2,4,0.0,0,1,0,2.0,138.61,68051.66,16.0,846.33,0,1,1,4,8,0,764
17,0,KRWB0LN,3,0,0.0,1,1,2,9.0,47.81,12144.94,16.0,690.32,0,1,1,4,0,1,713
21,1,4KW3H5H,0,1,1.0,0,3,1,17.0,33.88,43649.07,11.0,777.37,0,1,1,0,3,0,1055
16,0,FPEMXH6,1,0,1.0,1,1,2,7.0,117.73,31562.08,7.0,697.62,0,1,1,3,0,1,756
64,1,ER5D5N7,2,3,1.0,1,3,1,3.0,327.42,1063.13,8.0,755.68,1,0,1,0,0,0,229
39,1,18OSPOO,1,0,0.0,2,3,1,8.0,417.99,37839.02,16.0,654.7996673,0,1,0,1,0,1,410
54,0,JZNSL0W,0,0,0.0,0,2,0,4.0,80.78,19793.69,18.0,676.01,0,1,0,1,7,1,18
63,0,SEXN2TQ,0,5,0.0,1,1,1,9.0,96.65,24717.58,35.52947394,746.23,1,0,1,3,5,0,16
17,1,AQ92MAN,0,0,0.0,1,3,1,13.0,46.04,19090.42,12.0,581.33,1,0,1,3,2,1,684
36,0,ZOV5LAE,1,0,1.0,1,2,2,16.0,119.69,48054.16,20.0,606.57,0,1,1,3,0,1,280
55,1,T0A8EI8,1,5,0.0,0,1,1,15.0,156.18,14801.69,12.0,645.38,0,1,1,3,1,1,888
24,0,OLCRPN8,2,1,1.0,2,1,2,19.0,58.11,7232.66,8.0,673.32,0,1,0,1,2,1,136
55,1,7762YJ3,1,1,0.0,0,1,0,19.0,33.19,44650.25,17.0,697.62,1,0,0,1,2,0,200
63,1,E0JFE7I,1,3,0.0,1,3,0,13.0,601.21,44824.66,5.0,771.61,1,1,0,1,6,0,637
28,1,8FQW1K0,0,0,1.0,0,0,0,5.0,0.0,14084.16,13.0,687.16,1,1,0,1,2,0,395
35,1,30RPCGO,1,2,1.0,0,2,2,10.0,495.46,26812.57,17.0,538.4,1,1,1,2,3,1,923
59,1,MTA1QQB,1,2,0.0,2,0,0,15.0,510.73,20038.13,7.0,622.29,1,1,0,1,1,1,619
23,0,94OGPW9,1,5,0.0,1,2,2,17.0,378.32,6289.63,29.0,717.0,0,1,0,1,7,1,1080
32,1,6ZZ44XG,3,5,1.0,1,1,0,12.0,191.47,12992.9,7.0,697.62,1,0,1,3,1,1,165
36,1,JEKXSPA,0,2,0.0,0,0,0,4.0,247.62,17192.01,12.0,614.6,1,0,1,3,2,1,815
19,1,AIZ4E57,1,4,1.0,2,3,1,13.0,137.76,37000.31,19.0,751.89,0,1,1,3,1,0,1081
47,1,EILBQGP,0,3,1.0,2,3,1,15.0,826.23,7263.2,15.0,741.78,1,1,1,2,2,0,868
42,1,IOWTJ25,0,2,0.0,3,3,2,14.0,1086.01,37893.72,17.0,602.01,1,1,0,1,7,1,574
30,1,19ZN4CH,0,4,1.0,0,2,1,17.0,512.86,84959.24,19.0,759.74,0,1,0,1,6,0,1050
29,1,ZE43TWJ,0,2,1.0,1,0,1,12.0,523.17,48510.75,12.0,1203.6933,1,0,0,1,2,1,108
25,1,D3XMM6A,3,0,1.0,2,3,1,13.0,32.94,2257.48,11.0,937.5606171,0,1,0,1,7,1,759
54,0,0EJB1JA,2,2,0.0,1,1,2,23.0,388.92,46687.09,20.0,951.6893163,0,1,1,0,2,1,79
38,0,8YRNCZZ,2,0,0.0,0,2,0,18.0,64.35,32459.02,18.0,626.88,1,0,0,1,3,1,1088
19,0,Q8ZXS35,1,4,0.0,1,0,1,8.0,437.82,2361.57,6.0,720.59,0,1,0,1,2,0,590
28,0,8EF8ZJH,1,5,0.0,0,0,1,15.0,425.87,20552.83,6.0,734.31,1,1,0,1,2,0,18
57,0,47G4O8O,0,3,0.0,2,1,2,12.0,400.2,32446.0,10.0,839.0,1,0,0,1,8,0,952
56,0,YLKCRJ8,2,3,0.0,1,2,1,20.0,34.14,26613.52,25.0,708.39,0,1,1,4,7,0,499
33,1,AGO2MEE,3,2,1.0,2,1,2,10.0,30.91,32503.71,11.0,552.16,0,1,0,1,3,1,815
36,1,KM8J7QI,0,0,0.0,2,1,2,15.0,186.4,26284.13,17.0,656.21,1,0,0,1,3,1,813
53,1,O7FKPZS,1,4,1.0,0,1,1,13.0,83.02,32966.01,22.0,697.62,1,0,1,4,7,0,101
13,1,FPO839O,1,0,0.0,0,2,1,5.0,1721.26,28781.74,13.0,512.17,1,1,1,2,1,1,1
27,1,0PLPEW8,2,5,0.0,0,0,1,10.0,747.05,29414.81,16.0,683.08,0,1,1,2,2,1,881
11,0,Y3YDQIH,1,0,1.0,1,3,0,11.0,1228.143729,2173.69,17.0,969.1398301,0,1,0,1,1,1,775
26,0,NTVRTSW,0,2,1.0,2,1,1,12.0,652.19,26519.82,16.0,1466.43648,1,1,0,1,0,1,87
16,1,P0H0LPX,0,0,1.0,2,2,1,11.0,130.05,17513.69,29.0,535.24,0,1,1,4,7,1,461
51,1,WFN7EE1,3,4,1.0,0,1,1,7.0,185.79,53225.55,5.0,697.62,0,1,0,1,4,0,64
23,1,U3WFVQZ,1,5,0.0,0,1,0,13.0,32.83,49711.44,26.0,485.0209578,0,1,0,1,7,0,155
25,0,G37PP74,0,3,1.0,0,1,0,12.0,529.07,6325.37,23.0,744.6,1,0,1,4,2,0,1062
16,1,LSOBASG,2,0,0.0,1,2,0,7.0,47.18,2242.41,14.0,667.44,0,1,0,1,1,1,919
60,0,V70K7K4,3,0,1.0,2,0,2,4.0,507.58,34469.26,13.0,651.69,1,1,0,1,0,1,599
61,1,4DGROVU,1,0,0.0,2,3,0,12.0,322.92,18353.67,19.0,534.9,1,0,0,1,1,1,392
44,1,0EG30XV,0,1,1.0,1,3,2,13.0,96.76,31096.42,16.0,794.75,0,1,0,1,4,0,28
20,0,Z3XHO8Q,0,1,0.0,0,3,1,13.0,171.79,16554.99,12.0,777.01,0,1,0,1,3,0,446
27,1,QB2EVN5,1,5,0.0,2,0,0,11.0,249.36,28951.39,18.0,768.86,1,0,0,1,7,0,799
22,0,8Z0GW27,0,1,1.0,1,2,0,3.0,2732.7,79718.85,5.0,824.45,1,1,1,3,8,0,692
19,0,HF9AKSB,0,5,1.0,1,1,1,14.0,213.38,14581.71,18.0,713.31,1,1,0,1,1,0,338
49,1,TG8E59H,2,4,0.0,1,3,2,13.0,68.77,2187.4,16.0,702.95,1,0,1,2,2,0,298
40,1,F75PAFR,3,2,1.0,1,2,0,13.0,77.19,24873.42,20.0,696.24,1,0,0,1,3,1,814
20,1,TVWE9FO,2,2,0.0,1,2,1,3.0,0.0,30354.78,13.0,1030.541941,1,1,1,3,1,1,799
